step up uk temperature
7321 -1.7172226866500264e-17 1.9645635301877628e-22 0.1482913292714193
7331 -1.7172273838812615e-17 2.0195667191503594e-22 0.15244314003248485
7341 -1.7172316926522437e-17 1.8303313187912426e-22 0.13815906693774477
7351 -1.717235850595792e-17 1.8125493900264392e-22 0.1368168319766334
7361 -1.717239784891352e-17 1.7956118203227716e-22 0.1355383318480353
7371 -1.71724358715131e-17 1.4117328236968085e-22 0.1065619583104475
7381 -1.717247351905532e-17 1.179305556657639e-22 0.08901762957862613
7391 -1.7172511432422172e-17 1.5584333076475267e-22 0.11763536440576138
7401 -1.7172549900294373e-17 1.5552962357350771e-22 0.11739856851865015
7411 -1.7172589104089427e-17 1.7615487111980714e-22 0.13296714305541
7421 -1.7172630578890933e-17 1.9944157262380935e-22 0.15054466532594304
7431 -1.717267708562898e-17 2.314701511051526e-22 0.17472082661922753
7441 -1.717272900165964e-17 2.566146966964554e-22 0.19370070704744521
7451 -1.7171677975797003e-17 3.0178226150002007e-22 0.2277945814462712
7461 -1.7170635811717275e-17 3.616005835446562e-22 0.2729473003809301
7471 -1.7170708347494655e-17 4.1778646018758455e-22 0.31535813721888933
7481 -1.7170786787926486e-17 4.857010398427652e-22 0.36662216171706313
7491 -1.7170870890833328e-17 5.612547006781962e-22 0.42365240087424233
7501 -1.717096183851693e-17 6.522029636154877e-22 0.49230296166627996
7511 -1.7172169626282364e-17 7.235989468368732e-22 0.5461948572138234
7521 -1.7172273498620106e-17 7.980948804118677e-22 0.6024266911321465
7531 -1.7171271606174605e-17 8.88790609285902e-22 0.6708866314054213
7541 -1.717027198597191e-17 9.47416834153179e-22 0.7151395185334987
7551 -1.7170382274084174e-17 9.889203260080034e-22 0.7464676373852683
7561 -1.7169378145985e-17 9.6157206299963e-22 0.7258243229163873
7571 -1.716836866404943e-17 7.389538547816976e-22 0.557785216471692
7581 -1.7168460768523908e-17 6.319799360486193e-22 0.4770379952057815
7591 -1.7168535093806614e-17 5.557119284368315e-22 0.4194685450157243
7601 -1.716859001117515e-17 2.7398650892703457e-22 0.20681348801859495
7611 -1.7168636784922666e-17 1.7721255593403346e-22 0.13376551625455424
7621 -1.7168683772491712e-17 1.5015725143679937e-22 0.11334333592753576
7631 -1.7168730170306772e-17 1.643725889116681e-22 0.12407351216158521
7641 -1.716877624882783e-17 1.6370288221429211e-22 0.12356799684049828
7651 -1.7168822029532172e-17 1.7831509702690515e-22 0.13459774835968083
7661 -1.7169976006041833e-17 1.9228048504651787e-22 0.14513925501699718
7671 -1.717002641339453e-17 2.1413061785900355e-22 0.16163241082352323
7681 -1.7170080959543e-17 2.4987822039130907e-22 0.18861580645479248
7691 -1.717013964021089e-17 2.6348954924193916e-22 0.19889005830460385
7701 -1.71702025597076e-17 2.929029591932108e-22 0.22109220953593808
7711 -1.7170270726568887e-17 3.5044845236315315e-22 0.26452932696494047
7721 -1.7170343470007843e-17 3.967150894748682e-22 0.299452815122938
7731 -1.717041699642018e-17 4.441649917481256e-22 0.33526946840891125
7741 -1.7170490478117906e-17 4.511086338685272e-22 0.3405107441640453
7751 -1.7170566273559627e-17 4.737319768573294e-22 0.35758754291767014
7761 -1.7169536190455926e-17 4.846693078849677e-22 0.3658433785363585
7771 -1.7169615448584748e-17 4.6862682978455465e-22 0.3537340200668438
7781 -1.7170799857040532e-17 4.846265768005506e-22 0.36581112379268615
7791 -1.7170874319655473e-17 4.1147651690704177e-22 0.3105951969407018
7801 -1.7170942553689414e-17 3.8105513621815267e-22 0.28763219823230124
7811 -1.717100385507759e-17 3.2400690120669115e-22 0.24457042663548548
7821 -1.717105759761366e-17 2.1052171861647772e-22 0.15890830209577123
7831 -1.7171105175705164e-17 1.6153717730825264e-22 0.12193325581842741
7841 -1.7172256932034093e-17 1.3862212552712033e-22 0.104636266249336
7851 -1.7172304395218235e-17 1.4760915615434601e-22 0.11141995482665007
7861 -1.717235189296892e-17 1.601620980515175e-22 0.12089530348091598
7871 -1.7172398505878232e-17 1.9787936158496823e-22 0.1493654601335811
7881 -1.7172446408182907e-17 2.012174561027167e-22 0.15188515708236466
7891 -1.7172498112215428e-17 2.0663166147139845e-22 0.1559719666903672
7901 -1.7172550401833623e-17 2.127612710330653e-22 0.16059878550201187
7911 -1.717260038905816e-17 1.931251351152489e-22 0.1457768230036601
7921 -1.717264966724649e-17 2.171878500713503e-22 0.16394010422052407
7931 -1.7172699651064004e-17 2.17518064822835e-22 0.16418936052448294
7941 -1.7172751690308527e-17 2.218038933676076e-22 0.16742443641878593
7951 -1.7172805935033365e-17 2.5460504865852017e-22 0.19218376257436606
7961 -1.7171753723955793e-17 2.6459227678906743e-22 0.19972243115116806
7971 -1.7170706534944857e-17 2.8688871600916976e-22 0.21655247283300857
7981 -1.7170772497694637e-17 3.415378876174058e-22 0.2578033571991288
7991 -1.717084291153615e-17 4.05614438632235e-22 0.3061703190158779
8001 -1.7170917226344397e-17 4.553825647994477e-22 0.3437368393715638
8011 -1.7170992388982095e-17 4.450471256481905e-22 0.33593533035038536
8021 -1.7171064064045668e-17 4.271232256227543e-22 0.32240581644229643
8031 -1.7171126207473052e-17 2.8603874916411275e-22 0.21591089157919138
8041 -1.7171181517930527e-17 2.2997796838038267e-22 0.17359448096345312
8051 -1.7171233107195527e-17 2.3533050904243395e-22 0.1776347441443493
8061 -1.717128064542741e-17 2.0923615231968755e-22 0.1579379169079767
8071 -1.7172430959310485e-17 1.6986330423344245e-22 0.12821807384770717
8081 -1.7172473547704308e-17 1.4517147169883882e-22 0.10957991523161142
8091 -1.717251675655081e-17 1.4473781765404913e-22 0.1092525797509429
8101 -1.717255949026284e-17 1.5461475950123105e-22 0.11670800083124325
8111 -1.7172602468903042e-17 1.6898460489722814e-22 0.1275548044212169
8121 -1.717264937186922e-17 1.740910301875916e-22 0.13140929211019897
8131 -1.717269944609274e-17 2.1239254180369606e-22 0.16032045727935995
8141 -1.7172750242462884e-17 2.2318562883134394e-22 0.16846741306713764
8151 -1.7172802145991247e-17 2.5585442392475923e-22 0.19312682965335087
8161 -1.717285674678715e-17 2.3859078218047165e-22 0.18009569910965553
8171 -1.7172910434878498e-17 2.0740975984320891e-22 0.15655929939855745
8181 -1.7172959725341322e-17 2.1129874944617654e-22 0.1594948289901695
8191 -1.7173006383372844e-17 2.1346046635365463e-22 0.16112655974762577
8201 -1.7173052898374313e-17 2.1197763098231736e-22 0.16000726976322266
8211 -1.7173098047227806e-17 2.0346802422617536e-22 0.15358395548473383
8221 -1.717314545468209e-17 2.1123412843951672e-22 0.1594460510563985
8231 -1.7173196099803307e-17 2.0327534411610148e-22 0.15343851458039062
8241 -1.7173246019466323e-17 2.3950133096124076e-22 0.1807830094816129
8251 -1.7173295275455334e-17 2.389146141142029e-22 0.18034013746543093
8261 -1.7172237249913964e-17 2.316161293848014e-22 0.17483101553804453
8271 -1.717228845744485e-17 2.122601136342754e-22 0.16022049640268374
8281 -1.717233845924629e-17 2.0321095049945274e-22 0.15338990828763038
8291 -1.7172387691702625e-17 2.1618105057166684e-22 0.16318014083006252
8301 -1.7172436424990576e-17 2.1406802768384553e-22 0.16158516582415877
8311 -1.717248586730843e-17 2.1294953025136555e-22 0.16074088938055975
8321 -1.7171428031699142e-17 2.3052612276794576e-22 0.17400824484295424
8331 -1.7171477625194558e-17 1.9510690650206623e-22 0.14727272531858865
8341 -1.7171527969920037e-17 2.17782458268256e-22 0.16438893287157005
8351 -1.717268819365425e-17 2.392349373032189e-22 0.18058192731221234
8361 -1.7172743157275667e-17 2.3711604323496233e-22 0.17898252055779162
8371 -1.7172797342355407e-17 2.30239867388399e-22 0.1737921704320645
8381 -1.717285000061207e-17 2.4139888912242976e-22 0.18221534505014325
8391 -1.717290396517927e-17 2.2408954790268645e-22 0.1691497191294433
8401 -1.7172961381230608e-17 2.676084764639551e-22 0.20199915192025597
8411 -1.717302155382445e-17 3.0070054987143053e-22 0.22697807206478754
8421 -1.717197595992325e-17 3.1386362449492747e-22 0.2369139677648909
8431 -1.7170931935589928e-17 3.221318115728658e-22 0.2431550510060883
8441 -1.7170993580991463e-17 3.0454202547877062e-22 0.22987773662346817
8451 -1.7169943718929094e-17 2.9573951746131994e-22 0.22323333141705914
8461 -1.7170003451244203e-17 2.658651073021565e-22 0.2006832029756616
8471 -1.717006239433125e-17 2.1227059558796185e-22 0.16022840850540598
8481 -1.7170118632764207e-17 2.533048034571499e-22 0.19120229729555396
8491 -1.7169062031124327e-17 2.002835386431066e-22 0.15118020730910825
8501 -1.7169114110836003e-17 1.9327267994525667e-22 0.1458881944031225
8511 -1.7168061506254077e-17 2.0873175888662492e-22 0.15755718514992822
8521 -1.716811709063685e-17 2.2846326068008323e-22 0.17245113275972468
8531 -1.7168171353580694e-17 2.1577317304782566e-22 0.16287226226436116
8541 -1.7168228122930755e-17 2.2608726386572396e-22 0.1706576569034752
8551 -1.7168289383080216e-17 2.586600133824148e-22 0.19524457531885175
8561 -1.7167246802064808e-17 2.979024365716042e-22 0.2248659696343631
8571 -1.7167315535542424e-17 3.1250672908287787e-22 0.23588974115555394
8581 -1.716738515296469e-17 3.1394370021032207e-22 0.23697441139064165
8591 -1.7167457389898827e-17 3.3862997053430666e-22 0.25560837147819043
8601 -1.7167531610578103e-17 3.467223811542139e-22 0.26171677321423154
8611 -1.7167604953310238e-17 3.671089992012401e-22 0.27710522282702305
8621 -1.7166570700907375e-17 3.7458322733019303e-22 0.2827470013060032
8631 -1.7166644894090315e-17 3.7473095268214604e-22 0.2828585089690112
8641 -1.7166719193396398e-17 3.549069125696913e-22 0.2678947105749481
8651 -1.7166789236204995e-17 3.3498306565883175e-22 0.2528555749236351
8661 -1.7166850134546924e-17 1.97881126054551e-22 0.14936679200977582
8671 -1.7166906912641336e-17 1.9284884369447245e-22 0.14556826969691458
8681 -1.716696223768131e-17 1.890395143511044e-22 0.14269287013217422
8691 -1.7167013807272693e-17 1.8359581155255356e-22 0.13858379495210868
8701 -1.7167063221277847e-17 1.74371229223242e-22 0.1316207950054665
8711 -1.716711549533083e-17 1.6451267741971472e-22 0.12417925529869771
8721 -1.7167171899168635e-17 1.9832973951201285e-22 0.14970541931764256
8731 -1.7167228798810664e-17 1.9142250361126874e-22 0.14449162410270888
8741 -1.7167285026900862e-17 2.4058648211371705e-22 0.18160211512206903
8751 -1.71673426836275e-17 2.5301689134735716e-22 0.19098497233345196
8761 -1.71674025902175e-17 2.033568247254718e-22 0.1535000186635506
8771 -1.716746244274188e-17 2.281883533678188e-22 0.17224362422087772
8781 -1.7167522093812894e-17 2.499745378949286e-22 0.18868850988445698
8791 -1.716758451585735e-17 2.786450252763399e-22 0.21032988019047397
8801 -1.7167651335226894e-17 3.1320495252046543e-22 0.23641678179382958
8811 -1.7167723070434365e-17 3.428941878409594e-22 0.258827134541787
8821 -1.7167796748183984e-17 3.7751915227163952e-22 0.2849631282243656
8831 -1.7167867600509078e-17 3.884703586862292e-22 0.2932294374141223
8841 -1.7167936643194248e-17 3.618128531591052e-22 0.27310752804884153
8851 -1.716910958998838e-17 2.1529999807920982e-22 0.16251509516848567
8861 -1.7168067558419387e-17 2.4771774080002048e-22 0.18698500966185122
8871 -1.7168132415094088e-17 2.3610669959619666e-22 0.17822063677249145
8881 -1.7168196425602137e-17 2.4735526782062376e-22 0.1867114038501085
8891 -1.716826049707918e-17 2.7798025631566662e-22 0.20982809202571454
8901 -1.7168325454074155e-17 3.0955010034367973e-22 0.2336579863705312
8911 -1.7169502417345793e-17 2.734991209188557e-22 0.20644559248102032
8921 -1.7169569730067792e-17 2.7891770481692867e-22 0.21053570713838216
8931 -1.716963311661549e-17 2.8135723490121125e-22 0.21237713987108336
8941 -1.716969607879937e-17 2.515366753266722e-22 0.18986765951590595
8951 -1.716975758896686e-17 1.9760230303476256e-22 0.1491563277738244
8961 -1.7169814896027692e-17 2.25203146261129e-22 0.16999029760048986
8971 -1.716986771164682e-17 2.133234799872158e-22 0.1610231582029105
8981 -1.7169919414271378e-17 1.9922329235175187e-22 0.15037990062783202
8991 -1.7169974309182314e-17 2.233930629141467e-22 0.16862399072625806
9001 -1.7170032805985775e-17 2.223554793705435e-22 0.1678407905876687
9011 -1.7170091842390576e-17 2.4333783328525134e-22 0.18367892005227304
9021 -1.7170152189746026e-17 2.5723023407711225e-22 0.19416533369347241
9031 -1.717021603015925e-17 2.745186373838409e-22 0.20721515503007315
9041 -1.7170285889742008e-17 3.0521067046147348e-22 0.23038245052949388
9051 -1.717036025491141e-17 3.483804571396126e-22 0.2629683402321955
9061 -1.7170432038784718e-17 3.8807989866721693e-22 0.292934706119578
9071 -1.7170501946785192e-17 3.409815691869137e-22 0.25738343084761
9081 -1.717057498116692e-17 2.5819052129276248e-22 0.19489018817388473
9091 -1.7170642655988944e-17 2.7758958064359345e-22 0.20953319794957237
9101 -1.7170701263406772e-17 2.538571513884327e-22 0.1916192265915102
9111 -1.7170758537673082e-17 2.345782988665061e-22 0.1770669526468192
9121 -1.7170819765974528e-17 2.4528336630213103e-22 0.1851474685251593
9131 -1.7170882099461433e-17 2.5835847633937535e-22 0.19501696583588116
9141 -1.717094299983161e-17 2.4425743033520424e-22 0.1843730603375636
9151 -1.7171002556192018e-17 2.1890680507336136e-22 0.16523762460247687
9161 -1.7171061871283337e-17 2.3621815389792723e-22 0.1783047659253678
9171 -1.7171118899424168e-17 2.1862645587199264e-22 0.16502600835748238
9181 -1.717117436894965e-17 1.896252404029691e-22 0.1431349942655262
9191 -1.7171226816373788e-17 2.1338341148468225e-22 0.16106839635015266
9201 -1.7171276817344608e-17 2.001129620007099e-22 0.15105145078556
9211 -1.7171326979582226e-17 2.0170364916056872e-22 0.15225215063448727
9221 -1.717138049587317e-17 1.9016792748714954e-22 0.1435446312553967
9231 -1.7171435170947228e-17 1.791234877656625e-22 0.1352079466830182
9241 -1.7171489908936085e-17 2.0405703302349143e-22 0.15402855753584802
9251 -1.7171545163731002e-17 2.4167646237227026e-22 0.18242486592109772
9261 -1.7171606049475777e-17 2.598878706834711e-22 0.19617139997242686
9271 -1.7171674171756293e-17 3.163209140609117e-22 0.23876880590346594
9281 -1.7171748541279616e-17 3.737273597316471e-22 0.2821009659810138
9291 -1.7171824990184045e-17 4.02383998805304e-22 0.30373188315617755
9301 -1.7171900823032705e-17 4.0225045527243686e-22 0.30363108036868725
9311 -1.7171975358156988e-17 3.432007849278055e-22 0.25905856350226864
9321 -1.7172044729282377e-17 3.561452738524051e-22 0.2688294639586391
9331 -1.7172108411273798e-17 3.0158684571004226e-22 0.2276470755661551
9341 -1.7172168169039033e-17 2.484601343064994e-22 0.18754539123377068
9351 -1.7171112788361892e-17 1.8977877438636687e-22 0.14325088646313924
9361 -1.7171162940349255e-17 1.693263378365098e-22 0.12781275500944278
9371 -1.7171210474990218e-17 1.703785521019998e-22 0.12860699886926313
9381 -1.7171255967469185e-17 1.7697639355587518e-22 0.13358725358988163
9391 -1.7171301155222085e-17 1.5449318046206008e-22 0.11661622921351153
9401 -1.7170242229203446e-17 1.7346519584499533e-22 0.1309368929989397
9411 -1.717029606326451e-17 1.8784848670371314e-22 0.1417938456398801
9421 -1.7171460372860853e-17 2.1722784768205903e-22 0.16397029565372814
9431 -1.7171519354701707e-17 2.4414090774663924e-22 0.18428510548508398
9441 -1.7171583737519196e-17 2.85991983098974e-22 0.21587559110731733
9451 -1.717165333519363e-17 3.081292819045624e-22 0.2325855086839994
9461 -1.717172599747147e-17 3.1619597868526423e-22 0.238674500819191
9471 -1.7171799628600646e-17 3.4874938437145644e-22 0.26324681791323706
9481 -1.717076786805579e-17 3.8408552254367515e-22 0.2899196275239094
9491 -1.7170841124909075e-17 3.599897625761434e-22 0.2717314029107363
9501 -1.717090798219075e-17 2.9259104978745253e-22 0.22085677067289594
9511 -1.7170965661962973e-17 2.291469106969695e-22 0.17296717292947578
9521 -1.7171017478873697e-17 1.7097706791246992e-22 0.12905877710784264
9531 -1.7171066670889072e-17 1.6473397625663062e-22 0.12434629850289147
9541 -1.717111304190266e-17 1.5234314070647857e-22 0.1149933127313395
9551 -1.7171159641594222e-17 1.6884716063238383e-22 0.12745105724062789
9561 -1.7171207384364847e-17 1.5136477841114327e-22 0.11425481462193786
9571 -1.7171255078782194e-17 1.81186718674912e-22 0.1367653371640338
9581 -1.7171303159242843e-17 1.9451790857872166e-22 0.14682813147548435
9591 -1.7171354206298478e-17 2.1500324048657468e-22 0.1622910933624507
9601 -1.717030222067163e-17 2.2703776579292207e-22 0.17137512514562356
9611 -1.7170362840137396e-17 1.9529080917235068e-22 0.14741154073999901
9621 -1.7170421983251538e-17 2.0786496800757175e-22 0.15690290459508738
9631 -1.7170475184853213e-17 2.14530717181822e-22 0.1619344181626072
9641 -1.7170524270960554e-17 2.237262740386216e-22 0.16887550878519145
9651 -1.717057295358204e-17 1.4866277946227523e-22 0.11221526227526814
9661 -1.7170623115574063e-17 1.622126197647479e-22 0.12244310066783506
9671 -1.7170671551330743e-17 1.9086171229433402e-22 0.14406832147821108
9681 -1.7170720534487523e-17 2.0238629171328928e-22 0.15276743033913745
9691 -1.7170773023535983e-17 1.9493478171993902e-22 0.14714280021130663
9701 -1.717304577198582e-17 2.2952595543491116e-22 0.17325328761693173
9711 -1.7173106081375082e-17 2.6109273274854946e-22 0.197080867110922
9721 -1.7173168998581525e-17 2.568213681315531e-22 0.1938567090364984
9731 -1.7173232206431676e-17 2.501163084312459e-22 0.1887955226685129
9741 -1.717440385052522e-17 2.578503355958189e-22 0.19463340549201308
9751 -1.7173359749351116e-17 2.3874096555717445e-22 0.1802090621657416
9761 -1.71734260903025e-17 2.461473315305421e-22 0.18579961619153237
9771 -1.7173493251770875e-17 2.694291217538371e-22 0.20337343127554128
9781 -1.7173559667133495e-17 2.9925094017132808e-22 0.2258838618442996
9791 -1.7173622935383083e-17 2.9739793758728395e-22 0.22448515820296192
9801 -1.7173682956841574e-17 2.808605842761879e-22 0.2120022526239341
9811 -1.7173741165140188e-17 1.95382051435563e-22 0.1474804132212885
9821 -1.7174904534908323e-17 1.9694742509848905e-22 0.14866200566009138
9831 -1.7174960219528047e-17 2.2041235904184173e-22 0.16637406328641435
9841 -1.7175017807803846e-17 2.418155854419072e-22 0.18252988031544928
9851 -1.7175078839824582e-17 2.4919177443007147e-22 0.18809765581980034
9861 -1.7175140586173242e-17 2.499544028694117e-22 0.18867331134466464
9871 -1.717630947445848e-17 1.904808617031161e-22 0.14378084367686905
9881 -1.7176369656781738e-17 2.380684971310939e-22 0.17970146220644165
9891 -1.7176424809600916e-17 2.620465384760325e-22 0.19780082916367187
9901 -1.7176478670629532e-17 1.862506161772496e-22 0.1405877235637452
9911 -1.7176533721369194e-17 1.7047496349280308e-22 0.12867977316787674
9921 -1.717658806068465e-17 1.8687262167914716e-22 0.14105723254766542
9931 -1.7176638811501665e-17 1.7807873162723682e-22 0.13441933244809542
9941 -1.7176685722588117e-17 1.7411982404469356e-22 0.1314310266037844
9951 -1.7176732777188573e-17 1.3611732526332097e-22 0.10274556556712029
9961 -1.7176782203904673e-17 1.5966961594280664e-22 0.12052356275876105
9971 -1.7176832241491464e-17 1.9598815530066733e-22 0.1479379191581124
9981 -1.7176882824649894e-17 2.1228785204366795e-22 0.1602414342117059
9991 -1.717693683321326e-17 2.1196916630509067e-22 0.1600008803631421
10001 -1.71781042730945e-17 2.5093428092065736e-22 0.18941295359349136
10011 -1.7178168852655048e-17 2.784212361027293e-22 0.21016095720314715
10021 -1.7178239215378112e-17 2.6060673242248536e-22 0.19671401903871177
10031 -1.7178309013618242e-17 3.2424676199485167e-22 0.24475148097437477
10041 -1.717948799470816e-17 3.6838745226367094e-22 0.27807023872559705
10051 -1.7179564394715484e-17 3.9893703238520693e-22 0.30113000632941345
10061 -1.717964553469033e-17 3.614913590178716e-22 0.2728648543311229
10071 -1.717971839438782e-17 3.397935950374942e-22 0.2564867112299926
10081 -1.71797842040657e-17 2.884484444510487e-22 0.21772980408442688
10091 -1.7180953751525953e-17 2.5816627765744855e-22 0.1948718883283881
10101 -1.718101157041495e-17 1.9891057407449704e-22 0.15014385120357568
10111 -1.7181065583031702e-17 1.6033316495033454e-22 0.12102443006516798
10121 -1.7181118027227826e-17 1.8385607373648941e-22 0.13878024889529697
10131 -1.7181166178163416e-17 1.9402810290869528e-22 0.14645841101199825
10141 -1.7181214971128236e-17 1.8942392698757512e-22 0.14298303667540394
10151 -1.7181267238276896e-17 2.238640874015953e-22 0.16897953457246023
10161 -1.7181323678246948e-17 1.9232045670545212e-22 0.14516942686099948
10171 -1.718138199433817e-17 2.2483319608295113e-22 0.16971104776792809
10181 -1.718143868686329e-17 2.1563109476319376e-22 0.16276501718236244
10191 -1.7181492348662735e-17 2.332983052547271e-22 0.17610077389396672
10201 -1.7181542896476575e-17 2.486168155571568e-22 0.18766365908601812
10211 -1.7181595191399894e-17 2.1085947210545233e-22 0.15916324887186922
10221 -1.718164712206643e-17 1.966596651282961e-22 0.14844479553766313
10231 -1.7181698376680552e-17 2.248288681670757e-22 0.16970778092321537
10241 -1.7181749884482844e-17 2.214626565459511e-22 0.16716686031548242
10251 -1.7181803729312956e-17 2.1519169033178386e-22 0.16243334113208324
10261 -1.718185526696411e-17 2.1264518675780813e-22 0.1605111615019687
10271 -1.7180795058745995e-17 1.8055230023132843e-22 0.13628645850794718
10281 -1.718084454443796e-17 1.94438927675538e-22 0.14676851424783968
10291 -1.7182003516837938e-17 1.8838457496465878e-22 0.14219850163395137
10301 -1.7182056477383297e-17 2.264749464001402e-22 0.1709502916667725
10311 -1.7182113058456755e-17 2.2726569266407735e-22 0.17154717139498593
10321 -1.7182172817098174e-17 2.374786158279957e-22 0.17925620156098712
10331 -1.718222945111724e-17 2.4298355061034073e-22 0.18341149653558328
10341 -1.7182282402340824e-17 1.9967563549927383e-22 0.15072134322107023
10351 -1.7182336227411934e-17 2.136652628669466e-22 0.16128114648773142
10361 -1.7182391613077454e-17 2.299493162808263e-22 0.17357285347284593
10371 -1.7182446142760828e-17 2.341848543460003e-22 0.17676996855827318
10381 -1.7182500047616818e-17 2.0568944907179105e-22 0.1552607556399389
10391 -1.718255334988105e-17 1.9166245273968569e-22 0.14467274512355502
10401 -1.7183714127785308e-17 2.0053374611154528e-22 0.15136907164216884
10411 -1.718377047511538e-17 2.225912187315624e-22 0.16801873394592573
10421 -1.7183826692650713e-17 2.332195833001111e-22 0.17604135212870706
10431 -1.7183880515531125e-17 2.766203452252152e-22 0.20880158908908153
10441 -1.7183936836528107e-17 2.5821562248040884e-22 0.19490913532639556
10451 -1.718288845066139e-17 2.4569748893101275e-22 0.18546006108923063
10461 -1.718294772578458e-17 2.6595758757276915e-22 0.20075300994321343
10471 -1.7183004733746543e-17 2.7680305675054156e-22 0.20893950539744985
10481 -1.7181954998941976e-17 3.0422577543021653e-22 0.22963902130904026
10491 -1.7184235223657894e-17 3.1433917100554583e-22 0.23727292497399294
10501 -1.7185414527765255e-17 2.925760412015153e-22 0.22084544172819692
10511 -1.7185484635886598e-17 2.929828157586059e-22 0.2211524877404936
10521 -1.7185553648206314e-17 3.127898910731317e-22 0.2361034805805644
10531 -1.718673232540074e-17 3.112493855050613e-22 0.23494065934862718
10541 -1.7187921291392937e-17 3.3022317702342923e-22 0.2492626638159943
10551 -1.718800733812409e-17 3.9395915435752466e-22 0.2973725500887113
10561 -1.7189203653385706e-17 4.568205448108486e-22 0.34482227114345454
10571 -1.718818849648583e-17 5.318985245680338e-22 0.401493451515726
10581 -1.7189389348700996e-17 5.212950610881249e-22 0.3934896294445387
10591 -1.718947945313109e-17 4.59778041853351e-22 0.3470546813506574
10601 -1.71895597997682e-17 3.5818464509953896e-22 0.27036884442899983
10611 -1.7189632019720234e-17 2.653183215899151e-22 0.20027047221460983
10621 -1.718969761389404e-17 2.7034296421775715e-22 0.20406322782137468
10631 -1.718976309560507e-17 2.631993247613317e-22 0.1986709878935173
10641 -1.718982647785552e-17 2.1526019208462695e-22 0.16248504837305777
10651 -1.718988897551947e-17 2.4715435884178094e-22 0.1865597515411994
10661 -1.7189949153851885e-17 2.467047080690861e-22 0.1862203412357232
10671 -1.719000742515927e-17 2.4431528491253723e-22 0.1844167307612751
10681 -1.7190071046791167e-17 2.8478253873995417e-22 0.21496266511168038
10691 -1.7190141945596282e-17 3.4922572856896114e-22 0.26360637724106367
10701 -1.7190219625582467e-17 4.111840441277267e-22 0.31037442944423815
10711 -1.7190305315625494e-17 4.319493390703549e-22 0.32604871608571473
10721 -1.7190393206245563e-17 4.601741745537238e-22 0.34735369456048
10731 -1.7190479738312745e-17 4.925241113988915e-22 0.3717724270824966
10741 -1.7190560901278942e-17 4.572282976660454e-22 0.3451300556054087
10751 -1.718952897899244e-17 3.687116614844156e-22 0.27831496186927507
10761 -1.7189598172305656e-17 2.970282154563199e-22 0.22420608050748783
10771 -1.7189661384472285e-17 2.563704466239791e-22 0.19351633954104705
10781 -1.718860864788824e-17 2.347466471823582e-22 0.17719402716059646
10791 -1.718865973021055e-17 1.6432558085679224e-22 0.1240380290283758
10801 -1.7188710760744836e-17 1.8321123031700553e-22 0.13829350114508268
10811 -1.718986780920775e-17 1.5539758437458492e-22 0.11729890124893186
10821 -1.7189915326848488e-17 1.3967803772220212e-22 0.10543330142074435
10831 -1.718996217569381e-17 1.6624674835088988e-22 0.12548818565133596
10841 -1.71900086746751e-17 1.86911588966628e-22 0.14108664626104167
10851 -1.719005685017473e-17 2.0395441412958606e-22 0.15395109762197015
10861 -1.7190108320766228e-17 2.13249854402678e-22 0.1609675833353548
10871 -1.7190162347224128e-17 2.5225785668610043e-22 0.19041202950339706
10881 -1.7190216879309288e-17 2.797497579380541e-22 0.21116376655952152
10891 -1.7190271980018235e-17 3.021476301339286e-22 0.22807037298756686
10901 -1.7190327548904678e-17 2.943343919005919e-22 0.222172699200326
10911 -1.7190383343371586e-17 2.498586210234915e-22 0.188601012245993
10921 -1.7190437724621927e-17 2.7764734442422846e-22 0.20957679983712899
10931 -1.719048821761717e-17 2.9223532301090556e-22 0.2205882571036425
10941 -1.7190534294577055e-17 2.5220776037593823e-22 0.1903742152596152
10951 -1.719057598666547e-17 2.030697833927895e-22 0.15328335099093413
10961 -1.719061483332518e-17 1.2379726956872535e-22 0.09344600661890501
10971 -1.7190649617861494e-17 1.2738602776652995e-22 0.09615491226338312
10981 -1.7191789858931924e-17 1.2605239172959393e-22 0.09514824254951233
10991 -1.7191820816587875e-17 1.093389590322238e-22 0.0825324268057245
11001 -1.7191850932987307e-17 1.0790744768268109e-22 0.08145187777980155
11011 -1.7191881057886928e-17 9.731354052007548e-23 0.07345526911237582
11021 -1.719191060249857e-17 1.0791676348046534e-22 0.08145890963199377
11031 -1.7191938588498363e-17 1.257831260486141e-22 0.09494499248838624
11041 -1.7191967961384907e-17 1.0771864215929344e-22 0.0813093615332831
11051 -1.7193106553691012e-17 1.210995952621708e-22 0.09140971864596226
11061 -1.7193137828015197e-17 1.341784971364592e-22 0.10128207815252054
11071 -1.7193169208742795e-17 1.3815171624440675e-22 0.10428118677868867
11081 -1.7192092834215573e-17 1.546269558603501e-22 0.11671720702019181
11091 -1.7192126628485926e-17 1.5727747715099167e-22 0.11871790243885241
11101 -1.7192161963196773e-17 1.7208445543747702e-22 0.1298946674497864
11111 -1.7192197163106046e-17 1.6512301817565923e-22 0.12463995937172345
11121 -1.7192230608335222e-17 1.742963182994739e-22 0.1315642499241198
11131 -1.7193371312322435e-17 1.63717572016368e-22 0.12357908515728261
11141 -1.719340441737351e-17 1.2914656419496402e-22 0.09748381959160932
11151 -1.7193434975392254e-17 1.4276906992430887e-22 0.10776650809503992
11161 -1.7193463985861603e-17 1.2530390820385937e-22 0.09458326404276825
